"";"tabel";"kolom";"subroutine";"aanwezig"
"1";"AUTOMATION_SCRIPT";"SOURCE_CODE";"AS_BATCH_GROUP_NAME";1
"2";"AUTOMATION_SCRIPT";"SOURCE_CODE";"AS_CHRGMGR_RECORD_INSERTED";1
"3";"AUTOMATION_SCRIPT";"SOURCE_CODE";"AS_CHRGMGR_RECORD_SELECTED";1
"4";"AUTOMATION_SCRIPT";"SOURCE_CODE";"AS_LOGIN";1
"5";"AUTOMATION_SCRIPT";"SOURCE_CODE";"AS_PROJECT_ABTSAVE";1
"6";"AUTOMATION_SCRIPT";"SOURCE_CODE";"ET_BATCH_ABOUT_TO_SAVE";1
"7";"BASIC_SCHEDULER";"SOURCE_CODE";"JUNK_SCHED_TEST";2
"8";"BASIC_SCHEDULER";"SOURCE_CODE";"SCHED_BASIC_SCHEDULER_GEN";1
"9";"BASIC_SCHEDULER";"SOURCE_CODE";"SCHED_BASIC_SCHEDULER_MGMT";1
"10";"BASIC_SCHEDULER";"SOURCE_CODE";"SCHED_BASIC_SCHEDULER_VAST";1
"11";"BASIC_SCHEDULER";"SOURCE_CODE";"SCHED_BASIC_SCHEDULER_WATER";1
"12";"BASIC_SCHEDULER";"SOURCE_CODE";"SCHED_START_COA_PROCESS";1
"13";"BATCH_AUDIT_LOG";"TRANS_STRING";"F6";230
"14";"CALCULATION";"SOURCE_CODE";"CC_FACTOR_ICP_MET";75
"15";"CALCULATION";"SOURCE_CODE";"CONVERT_EXPSTRING";1
"16";"CALCULATION";"SOURCE_CODE";"FN_DUMMYCALC_ICP_MINMET_12";2
"17";"CALCULATION";"SOURCE_CODE";"QC_CALCULATE";1
"18";"CALCULATION";"SOURCE_CODE";"QC_REC";1
"19";"CALCULATION";"SOURCE_CODE";"QC_RPD";1
"20";"CODE_SNIPPETS";"SOURCE_CODE";"FN_ERROR_TRAP";5
"21";"CODE_SNIPPETS";"SOURCE_CODE";"T_FN_ERROR_LOG";4
"22";"CODE_SNIPPETS";"SOURCE_CODE";"T_FN_ERROR_LOG_SQL";1
"23";"CODE_SNIPPETS";"SOURCE_CODE";"T_FN_ERROR_RAISE";2
"24";"CODE_SNIPPETS";"SOURCE_CODE";"T_FN_ERROR_TRAP";5
"25";"EVENTS";"FORMULA";"ET_PROJECT_CLOSED";1
"26";"EVENTS";"FORMULA";"ET_PROJECT_CREATED";1
"27";"EVENTS";"FORMULA";"ET_QC_LOGGED";7
"28";"FORMAT_CALCULATION";"CALCULATION";"CHECK_MIN_VALUES";1
"29";"MENU_ROUTINE";"SOURCE_CODE";"C_ROUTINE_CALLING";153
"30";"MENU_ROUTINE";"SOURCE_CODE";"FN_AB_CREATE_CONTACT";2
"31";"MENU_ROUTINE";"SOURCE_CODE";"FN_ADD_DIST_LIST_TO_PROJECT";1
"32";"MENU_ROUTINE";"SOURCE_CODE";"FN_ADD_FUNCTIONAL_PRIV";1
"33";"MENU_ROUTINE";"SOURCE_CODE";"FN_ADD_PEOPLE_TO_DIST_LIST";1
"34";"MENU_ROUTINE";"SOURCE_CODE";"FN_AUTO_SAMPLE_REGISTRATION";1
"35";"MENU_ROUTINE";"SOURCE_CODE";"FN_BM_EJSPLOT";1
"36";"MENU_ROUTINE";"SOURCE_CODE";"FN_CM_CQ_ADD_COST_ITEMS";2
"37";"MENU_ROUTINE";"SOURCE_CODE";"FN_CM_OGM_INVOICES_PROCESS";1
"38";"MENU_ROUTINE";"SOURCE_CODE";"FN_CM_SET_ACCOUNT_CUSTOMER";2
"39";"MENU_ROUTINE";"SOURCE_CODE";"FN_CM_SET_MASTER_CONTRACT";2
"40";"MENU_ROUTINE";"SOURCE_CODE";"FN_COST_ITEM_RESULT_GRID";1
"41";"MENU_ROUTINE";"SOURCE_CODE";"FN_CUSTOMER_CREATE";2
"42";"MENU_ROUTINE";"SOURCE_CODE";"FN_EDIT_TESTS";1
"43";"MENU_ROUTINE";"SOURCE_CODE";"FN_EXPORT_VELDFORMULIER_W";1
"44";"MENU_ROUTINE";"SOURCE_CODE";"FN_IMPORT_VELDFORMULIER_W";1
"45";"MENU_ROUTINE";"SOURCE_CODE";"FN_PROSPECT_TO_CUST";2
"46";"MENU_ROUTINE";"SOURCE_CODE";"FOLDER_MGR_EXPORT_ERESULTS";1
"47";"MENU_ROUTINE";"SOURCE_CODE";"MENU_FM_NEW_FOLDER";1
"48";"MENU_ROUTINE";"SOURCE_CODE";"MN_ALG_ANALYSE_DUP_PM";1
"49";"MENU_ROUTINE";"SOURCE_CODE";"MN_ALG_SHOW_BATCH";2
"50";"MENU_ROUTINE";"SOURCE_CODE";"MN_ALG_SLOG_DUP";1
"51";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_AUTHORIZE_TEST";1
"52";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_BATCH_CALCULATE_ALL";1
"53";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_BATCH_CHECK_CONSISTENCY";1
"54";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_BATCH_CLOSE";1
"55";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_BATCH_OPEN_AS_FOLDER";1
"56";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_BATCH_READY_FOR_ANA";1
"57";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_BATCH_RELEASE_GHOST_BATCH";1
"58";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_BATCH_RELEASE_UNIMPORTED";2
"59";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_CHART_QC_CHART";1
"60";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_CHART_QC_FLDR";1
"61";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_EXPORT_BATCH_LABELS";1
"62";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_EXPORT_BATCH_WSHEET";1
"63";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_EXPORT_LABELS_PRINT";1
"64";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_IMPORT_PREP_FLDR";1
"65";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_IMPORT_TEST_OPEN";1
"66";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INFO_OPEN_PM";1
"67";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INFO_PLATE_LAYOUT";1
"68";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INFO_TESTS_SHORT";1
"69";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INST_EXPORT_CSV_GENERIC";1
"70";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INST_EXPORT_TO_INSTR";1
"71";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INST_IMPORT_CSV_GENERIC";1
"72";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INST_IMPORT_FROM_INSTR";1
"73";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_INTCOM_ALERT_COMPLETE";1
"74";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_QC_CALC_SPEC_LIST";1
"75";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_QC_DUP_ANAL";1
"76";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_QC_DUP_DETAIL";1
"77";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_QC_QC_CHARTS";1
"78";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_QC_SAMP_COMMENT";1
"79";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_QC_TOOLS_GEN_MS_FILTER_FLDR";1
"80";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_REPLICATE_TEST";1
"81";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_SAMP_LOG_QC_SAMPLE";1
"82";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_SAMP_TEST_EDIT";1
"83";"MENU_ROUTINE";"SOURCE_CODE";"MN_BM_SAMP_TEST_REPLI";1
"84";"MENU_ROUTINE";"SOURCE_CODE";"MN_CAT_ACTIVATE";1
"85";"MENU_ROUTINE";"SOURCE_CODE";"MN_CAT_DESACTIVATE";1
"86";"MENU_ROUTINE";"SOURCE_CODE";"MN_CHECKBATCHDUPLOS";1
"87";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_ARCH_ARCHIVE_CONTRACTS";1
"88";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_AUTO_CREATE_CONTRACT_DIR";1
"89";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_AUTO_LOG_PROJECTS";1
"90";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_CITM_CAT_ACTIVATE";1
"91";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_CITM_CAT_DESACTIVATE";1
"92";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_CITM_CAT_EXPORT";1
"93";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_CITM_CAT_IMPORT";1
"94";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_CITM_CI_ADD";1
"95";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_ITEMS_ADD_CI_TO_CQ";1
"96";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_SEARCH_SET_ACCOUNT_CUSTOMER";2
"97";"MENU_ROUTINE";"SOURCE_CODE";"MN_CM_SEARCH_SET_MASTER_CONTRACT";2
"98";"MENU_ROUTINE";"SOURCE_CODE";"MN_EXP_BATCH_LABELS";1
"99";"MENU_ROUTINE";"SOURCE_CODE";"MN_EXP_LABO_ID";2
"100";"MENU_ROUTINE";"SOURCE_CODE";"MN_EXP_LABO_ID_2COL";1
"101";"MENU_ROUTINE";"SOURCE_CODE";"MN_EXP_PROJ_LABEL_INFO";1
"102";"MENU_ROUTINE";"SOURCE_CODE";"MN_EXPORT_TO_INSTR";1
"103";"MENU_ROUTINE";"SOURCE_CODE";"MN_FM_CHART_QC_CHART";1
"104";"MENU_ROUTINE";"SOURCE_CODE";"MN_FM_EXPORT_ADD_TO_BATCH";1
"105";"MENU_ROUTINE";"SOURCE_CODE";"MN_GEN_DNA_RUN";4
"106";"MENU_ROUTINE";"SOURCE_CODE";"MN_GEN_PLATELAYOUT";1
"107";"MENU_ROUTINE";"SOURCE_CODE";"MN_GEN_SHOWPLATES";1
"108";"MENU_ROUTINE";"SOURCE_CODE";"MN_GEN_SLOG_EXISTING";1
"109";"MENU_ROUTINE";"SOURCE_CODE";"MN_GEN_SLOG_GRID";2
"110";"MENU_ROUTINE";"SOURCE_CODE";"MN_GEN_SLOG_XLS";2
"111";"MENU_ROUTINE";"SOURCE_CODE";"MN_GEN_SLOG_XLS_OLD";1
"112";"MENU_ROUTINE";"SOURCE_CODE";"MN_IMP_SAMP_EXTERNID";1
"113";"MENU_ROUTINE";"SOURCE_CODE";"MN_IMPORT_FROM_INSTR";1
"114";"MENU_ROUTINE";"SOURCE_CODE";"MN_LOG_EXISTING_SAMPLE";1
"115";"MENU_ROUTINE";"SOURCE_CODE";"MN_OPEN_TEST_EDIT";1
"116";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_AUTHORIZE_TEST";1
"117";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_EXP_ABI3500";1
"118";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_EXP_DATADUMP";1
"119";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_EXP_LABELCSV_INST";1
"120";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_EXP_LABELREGFORM";1
"121";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_EXP_PROJ_PLATES";1
"122";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_DNA_RUN_SEQ";1
"123";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_DNA_RUN_SEQ_NEW";1
"124";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_EDNA_RUN";1
"125";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_FLDR_SAMP";1
"126";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_FLDR_TEST";1
"127";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_RAW";3
"128";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_RAW_ADD";1
"129";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_RAW_REMOVE";1
"130";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_SEQ_METING";1
"131";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_GEN_PLATE_SEQ_PCR";1
"132";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_INFO_SAMP_OTHER_PRESENCE";1
"133";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PLATE_CREATE_EMPTY";1
"134";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PLATE_MS_DNA_RUN";1
"135";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PLATE_PLATELAYOUT";1
"136";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PROJ_CALC_QC_WATER";1
"137";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PROJ_CALCULATE_ALL";1
"138";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PROJ_FIND_GHOST";1
"139";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PROJ_MODIFY_SAMP";1
"140";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_PROJECT_INVOICE_PVS";1
"141";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_COMPARE_SAME_SAMPLE_ID";1
"142";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_DUP_ANALYSIS";1
"143";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_GEN_COMPARE_REPLICATES";1
"144";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_METHOD_FOLLOW_UP";2
"145";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_METHOD_FOLLOW_UP_TM";1
"146";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_TOOLS_GEN_MS_ALLEL_OCCUR";1
"147";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_TOOLS_GEN_MS_EVAL_REPLI";1
"148";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_QC_TOOLS_GEN_MS_FILTER_FLDR";1
"149";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_REPORT_QC_BODEM";1
"150";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_REPORT_QC_WATER";1
"151";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_REPORT_SEND";1
"152";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_REVIEW_PROJRESULTS";1
"153";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_RUN_FULL_REACTIVATE";1
"154";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_SAMP_COPY_TO_PROJ";1
"155";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_SAMP_SLOG_GEN_RF";1
"156";"MENU_ROUTINE";"SOURCE_CODE";"MN_PM_SAMP_SLOG_QCMETHOD";1
"157";"MENU_ROUTINE";"SOURCE_CODE";"MN_PRINT_SAMPLE_LABELS_PJ";2
"158";"MENU_ROUTINE";"SOURCE_CODE";"MN_SET_SAMPLE_PRIORITY";1
"159";"MENU_ROUTINE";"SOURCE_CODE";"MN_VARIABLE_GRAPH_INBO";3
"160";"MENU_ROUTINE";"SOURCE_CODE";"MN_VARIABLE_GRAPH_INBO_SELECTION";1
"161";"MENU_ROUTINE";"SOURCE_CODE";"MNU_CONM_SEND_COMMUNICATION";1
"162";"MENU_ROUTINE";"SOURCE_CODE";"MNU_MM_OPEN_VW";1
"163";"MENU_ROUTINE";"SOURCE_CODE";"MNU_PM_COA_DISTRIBUTE";1
"164";"MENU_ROUTINE";"SOURCE_CODE";"MNU_PM_COA_FOR_PROJECT";1
"165";"MENU_ROUTINE";"SOURCE_CODE";"MNU_PM_COA_PREVIEW";1
"166";"MENU_ROUTINE";"SOURCE_CODE";"MNU_PM_COA_VIEW_PDF";1
"167";"MENU_ROUTINE";"SOURCE_CODE";"MNU_PM_LOGIN_VERIFY";1
"168";"MENU_ROUTINE";"SOURCE_CODE";"MNU_TM_VIEW_SOP";2
"169";"MENU_ROUTINE";"SOURCE_CODE";"MNU_VW_CLONE";2
"170";"MENU_ROUTINE";"SOURCE_CODE";"PM_TESTS_ASSIGNED";1
"171";"MENU_ROUTINE";"SOURCE_CODE";"PROJECT_ADD_MISC_CHARGE";1
"172";"MENU_ROUTINE";"SOURCE_CODE";"PROJECT_ADD_MISC_COST_ITEM";1
"173";"MENU_ROUTINE";"SOURCE_CODE";"PTG_CREATE_AD_HOC";1
"174";"MENU_ROUTINE";"SOURCE_CODE";"PTG_DISPLAY_GRAPHS_MAIN";1
"175";"MENU_ROUTINE";"SOURCE_CODE";"SCHED_INVOICE_CLOSED_PROJECTS";1
"176";"MENU_ROUTINE";"SOURCE_CODE";"SR_MENU_GRID_RESULT_ENTRY";1
"177";"MENU_ROUTINE";"SOURCE_CODE";"SR_MENU_SET_STD_REAG_LIMITS";1
"178";"MENU_ROUTINE";"SOURCE_CODE";"T_CREATE_GAP_CSV";1
"179";"MENU_ROUTINE";"SOURCE_CODE";"T_ERRLOG_MANAGER";2
"180";"MENU_ROUTINE";"SOURCE_CODE";"T_FN_CREATE_NLS_FOR_FIELDS";1
"181";"MENU_ROUTINE";"SOURCE_CODE";"T_FN_CREATE_NLS_FROM_CP";1
"182";"MENU_ROUTINE";"SOURCE_CODE";"T_FN_CREATE_TABLE_STRUCTURE";1
"183";"MENU_ROUTINE";"SOURCE_CODE";"T_FN_POPULATE_PKG_DB_SCHEMA";1
"184";"MENU_ROUTINE";"SOURCE_CODE";"T_FN_UPDATE_OBJ_DESCR";1
"185";"MENU_ROUTINE";"SOURCE_CODE";"T_GAP_ANAL_MAP";1
"186";"MENU_ROUTINE";"SOURCE_CODE";"T_IMPORT_GAP_XLS";1
"187";"PLATE_AUDIT_LOG";"TRANS_STRING";"F6";1
"188";"PROD_TEMP_FIELDS";"FORMULA";"FN_SET_WHERE_FOR_EXT_CUST";1
"189";"PROJECT_TEMP_FIELDS";"FORMULA";"FN_PROJ_ROOT_DIRECTORY";2
"190";"SAMPLE_AUDIT_LOG";"TRANS_STRING";"F6";32899
"191";"SEARCH_TEMP_FLDS";"FORMULA";"FN_MY_TABLE";1
"192";"SEARCH_TEMP_FLDS";"FORMULA";"FN_MY_TABLE_ARRAY";1
"193";"STYLE_LIST";"STYLES";"F6";3
"194";"SUBROUTINE";"SOURCE_CODE";"ANALYSIS_CROSSTAB";2
"195";"SUBROUTINE";"SOURCE_CODE";"AS_AB_ABOUT_TO_SAVE";1
"196";"SUBROUTINE";"SOURCE_CODE";"AS_AB_OPENED";1
"197";"SUBROUTINE";"SOURCE_CODE";"AS_CHRGMGR_ABOUT_SAVE_AS";1
"198";"SUBROUTINE";"SOURCE_CODE";"AS_CHRGMGR_INSERTED_OR_UPDATED";1
"199";"SUBROUTINE";"SOURCE_CODE";"AS_CHRGMGR_RECORD_INSERTED";2
"200";"SUBROUTINE";"SOURCE_CODE";"AS_CHRGMGR_RECORD_SELECTED";2
"201";"SUBROUTINE";"SOURCE_CODE";"AS_CHRGMGR_RECORD_UPDATED";2
"202";"SUBROUTINE";"SOURCE_CODE";"AS_CHRGMGR_TABLE_SELECTED";2
"203";"SUBROUTINE";"SOURCE_CODE";"AS_CONTMGR_CONTACT_SELECTED";1
"204";"SUBROUTINE";"SOURCE_CODE";"AS_CRPD_FIELDVALUECHANGED";1
"205";"SUBROUTINE";"SOURCE_CODE";"AS_CRPD_FIELDVALUECHNGD_ERSLTS";2
"206";"SUBROUTINE";"SOURCE_CODE";"AS_CRPD_FIELDVALUECHNGD_XTBCTL";2
"207";"SUBROUTINE";"SOURCE_CODE";"AS_CRPD_OPENED";3
"208";"SUBROUTINE";"SOURCE_CODE";"AS_CRPD_OPENED_ERSLTS";2
"209";"SUBROUTINE";"SOURCE_CODE";"AS_CRPD_OPENED_XTBCTL";2
"210";"SUBROUTINE";"SOURCE_CODE";"AS_FOLDER_ABOUT_TO_PERFORM_ACTION";1
"211";"SUBROUTINE";"SOURCE_CODE";"AS_FOLDER_OPENED";1
"212";"SUBROUTINE";"SOURCE_CODE";"AS_FOLDER_SAVED";1
"213";"SUBROUTINE";"SOURCE_CODE";"AS_LOGIN";4
"214";"SUBROUTINE";"SOURCE_CODE";"AS_PCRE_CLOSED";1
"215";"SUBROUTINE";"SOURCE_CODE";"AS_PCRE_RECORD_SELECTED";1
"216";"SUBROUTINE";"SOURCE_CODE";"AS_PROJECT_FLD_VAL_CHANGED";2
"217";"SUBROUTINE";"SOURCE_CODE";"AS_PROJECT_SELECTED";1
"218";"SUBROUTINE";"SOURCE_CODE";"AS_SLT_FIELD_VALUE_CHANGED";1
"219";"SUBROUTINE";"SOURCE_CODE";"AS_TBLMGR_ABTSAVE";1
"220";"SUBROUTINE";"SOURCE_CODE";"AS_TM_ADD_ANALYSIS_COST_ITEM";1
"221";"SUBROUTINE";"SOURCE_CODE";"AS_USRWIN_FIELD_VAL_CHANGED";1
"222";"SUBROUTINE";"SOURCE_CODE";"AS_USRWIN_REC_SAVED";1
"223";"SUBROUTINE";"SOURCE_CODE";"AUDIT_BATC";2
"224";"SUBROUTINE";"SOURCE_CODE";"AUDIT_INV";1
"225";"SUBROUTINE";"SOURCE_CODE";"AUDIT_LOT";1
"226";"SUBROUTINE";"SOURCE_CODE";"AUDIT_PROJ";2
"227";"SUBROUTINE";"SOURCE_CODE";"AUDIT_PROT";1
"228";"SUBROUTINE";"SOURCE_CODE";"AUDIT_TABL";1
"229";"SUBROUTINE";"SOURCE_CODE";"C_ROUTINE_CALLING";5
"230";"SUBROUTINE";"SOURCE_CODE";"CC_FACTOR_ICP_MET";1
"231";"SUBROUTINE";"SOURCE_CODE";"CM_DETAILS";1
"232";"SUBROUTINE";"SOURCE_CODE";"COA_CONTACT_DETAILS";4
"233";"SUBROUTINE";"SOURCE_CODE";"COA_CREATE_PDF";3
"234";"SUBROUTINE";"SOURCE_CODE";"COA_DISPLAY_CURRENT_PDF";2
"235";"SUBROUTINE";"SOURCE_CODE";"COA_RUNREPORT_SETUP_CONTACT";1
"236";"SUBROUTINE";"SOURCE_CODE";"COA_RUNREPORT_SETUP_DEFAULT";2
"237";"SUBROUTINE";"SOURCE_CODE";"COA_RUNREPORT_SETUP_XTAB";2
"238";"SUBROUTINE";"SOURCE_CODE";"DOC_DB";2
"239";"SUBROUTINE";"SOURCE_CODE";"DOC_LABEL";1
"240";"SUBROUTINE";"SOURCE_CODE";"DOC_STAMPING";1
"241";"SUBROUTINE";"SOURCE_CODE";"ET_BATCH_ABOUT_TO_SAVE";1
"242";"SUBROUTINE";"SOURCE_CODE";"ET_BATCH_VIEWCHANGED";2
"243";"SUBROUTINE";"SOURCE_CODE";"ET_DB_ADD_LAB_STORAGE_LOCATION";1
"244";"SUBROUTINE";"SOURCE_CODE";"ET_DB_ADD_STORAGE_LOCATION";1
"245";"SUBROUTINE";"SOURCE_CODE";"ET_DB_ANALYSIS_UPDATED";1
"246";"SUBROUTINE";"SOURCE_CODE";"ET_DB_BATCH_HDR_TEMPL";1
"247";"SUBROUTINE";"SOURCE_CODE";"ET_DB_CONTRACTQ_CHECK";1
"248";"SUBROUTINE";"SOURCE_CODE";"ET_DB_CUSTOMER_CREATED";1
"249";"SUBROUTINE";"SOURCE_CODE";"ET_DB_CUSTOMER_UPDATED";1
"250";"SUBROUTINE";"SOURCE_CODE";"ET_DB_INVOICE_ITEM_RECORD_INS";1
"251";"SUBROUTINE";"SOURCE_CODE";"ET_DB_PROJ_ALLRECEIVED";1
